Lat,Long,Negotiable,Area,NoofBedrooms,NoofBathrooms,FloorType,NoofBalconies,Age,Maint_sqft,Furnished,Facing,OnFloor,NooffloorsinBldg,Parking,PowerBackup,WaterSupply,HousePriceinK
19.25049332,72.86807745,Negotiable,880,2,2,Mosaic,2,>10 years old,1.8,Unfurnished,South-East,3,7,Bike and Car,NA,Both,9800
19.0811404,72.8925266,Negotiable,850,2,2,Vitrified Tiles,0,>10 years old,5.3,Semi,East,1,13,Bike and Car,NA,Both,3e4
19.2169617,72.82175876,Non-negotiable,898,2,2,Vitrified Tiles,3,5-10 years old,3.3,Full,North-East,2,7,Bike,NA,Both,13e3
19.2134004,72.877074,Negotiable,865,2,2,Vitrified Tiles,0,>10 years old,3.5,Full,North,2,8,Bike and Car,NA,Both,16900
19.20693055,72.84034199,Negotiable,675,2,2,Vitrified Tiles,0,>10 years old,3.8,Semi,North,5,7,Bike and Car,NA,Corporation,15e3
19.04504536,72.82031975,Negotiable,1500,3,3,Marble/Granite,0,>10 years old,3.3,Semi,West,2,6,Bike and Car,NA,Corporation,65e3
19.12685955,72.83475535,Negotiable,1e3,2,2,Vitrified Tiles,1,>10 years old,3.8,Unfurnished,East,8,8,Car,Full,Corporation,2e4
19.09964003,72.91631637,Negotiable,1e3,2,2,Vitrified Tiles,0,>10 years old,8,Unfurnished,NA,2,17,Bike and Car,NA,Corporation,2e4
19.08900139,72.90641091,Negotiable,850,2,2,Vitrified Tiles,2,>10 years old,1.8,Semi,East,3,4,Bike and Car,NA,Both,18500
19.1509879,72.9315251,Negotiable,950,2,2,Vitrified Tiles,1,>10 years old,3.7,Semi,North,2,15,Bike and Car,Partial,Corporation,13500
19.2331,72.87178568,Non-negotiable,400,1,1,Marble/Granite,0,>10 years old,3.3,Unfurnished,South,0,3,Bike and Car,NA,Both,9200
19.24662433,72.86740362,Non-negotiable,270,1,1,Mosaic,0,>10 years old,0.2,Unfurnished,East,0,0,Bike,None,Corporation,2300
19.24368729,72.85772415,Non-negotiable,280,1,1,Vitrified Tiles,0,>10 years old,1.8,Unfurnished,East,1,7,Bike and Car,NA,Corporation,4500
19.1846806,72.95152613,Negotiable,950,2,2,Vitrified Tiles,3,>10 years old,5.8,Unfurnished,East,19,28,Bike and Car,Partial,Corporation,18e3
19.1827551,72.8401539,Negotiable,1196,2,2,Vitrified Tiles,0,>10 years old,3.2,Semi,East,14,15,Car,Full,Corporation,16e3
19.15509987,72.8846283,Negotiable,1050,2,2,Vitrified Tiles,0,3-5 years old,1.7,Unfurnished,South-East,17,20,Car,NA,Both,14900
19.12969278,72.85259798,Negotiable,610,1,1,Cement,0,>10 years old,2.5,Semi,North,3,4,Bike and Car,Full,Corporation,15e3
19.07790089,72.90693639,Non-negotiable,570,2,2,Vitrified Tiles,0,>10 years old,10.5,Semi,NA,3,6,Bike and Car,NA,Both,2e4
19.1821941,72.84197499,Negotiable,856,2,2,Vitrified Tiles,2,>10 years old,2.9,Unfurnished,South,2,6,Car,NA,Corporation,12500
19.2010421,72.8759457,Negotiable,1010,2,2,Vitrified Tiles,0,5-10 years old,5.6,Unfurnished,East,3,21,Bike and Car,Full,Corporation,15800
19.11695048,72.91139069,Negotiable,500,1,1,Vitrified Tiles,0,>10 years old,4.4,Unfurnished,North-East,2,2,Bike and Car,Full,Corporation,12500
19.13052489,72.81844688,Non-negotiable,800,2,1,Vitrified Tiles,3,>10 years old,2.5,Full,East,4,4,Bike and Car,NA,Corporation,15500
19.25447015,72.85414676,Negotiable,425,1,1,Vitrified Tiles,0,>10 years old,1.9,Unfurnished,North-East,0,4,Bike and Car,NA,Corporation,6500
19.19231843,72.84260898,Negotiable,550,2,1,Vitrified Tiles,1,>10 years old,2.7,Unfurnished,West,4,4,Bike,NA,Corporation,1e4
19.1027865,72.9104233,Negotiable,625,1,1,Vitrified Tiles,0,>10 years old,2.2,Unfurnished,East,0,4,Bike and Car,None,Both,10500
19.13515635,72.8212043,Non-negotiable,600,2,1,Vitrified Tiles,0,>10 years old,1.3,Unfurnished,West,0,0,Bike and Car,Full,Corporation,8850
19.02123898,72.83109621,Non-negotiable,565,1,1,Marble/Granite,0,>10 years old,6.2,Full,North-East,2,15,Bike and Car,NA,Corporation,23600
19.0148381,72.8328771,Negotiable,1500,3,3,Vitrified Tiles,0,5-10 years old,3.3,Full,West,10,15,Bike and Car,None,Both,55e3
19.200882,72.8212518,Negotiable,431,1,2,Vitrified Tiles,3,5-10 years old,7,Semi,East,3,8,None,Partial,Corporation,9500
19.24140892,72.85281347,Negotiable,370,1,1,Marble/Granite,0,>10 years old,2.7,Semi,West,4,4,Bike and Car,NA,Both,6900
19.1310755,72.8360362,Negotiable,477,1,1,Vitrified Tiles,0,>10 years old,2.6,Semi,North,4,6,Bike and Car,NA,Corporation,11500
19.18692209,72.84190051,Non-negotiable,230,1,1,Mosaic,0,>10 years old,4.3,Unfurnished,West,1,3,None,NA,Corporation,4e3
19.1685889,72.8787388,Negotiable,926,2,2,Cement,2,Newly Constructed,0,Semi,North-East,16,32,Bike and Car,NA,Both,20200
19.01662843,72.82904813,Negotiable,840,2,2,Vitrified Tiles,0,>10 years old,0,Unfurnished,North,16,28,Bike,NA,Both,52500
19.17215426,72.96252196,Negotiable,570,1,1,Vitrified Tiles,0,5-10 years old,2.6,Semi,South,1,3,Bike,NA,Both,4e3
19.15569123,72.934471,Negotiable,615,1,2,Vitrified Tiles,1,>10 years old,6,Semi,East,11,12,Bike and Car,NA,Both,9500
19.20555421,72.81964162,Negotiable,370,1,1,Mosaic,0,>10 years old,3.4,Unfurnished,South-East,2,7,Bike and Car,NA,Corporation,6e3
19.16093972,72.83559515,Negotiable,500,1,1,Vitrified Tiles,3,5-10 years old,3.6,Full,NA,2,7,Bike and Car,NA,Corporation,9500
19.11634631,72.93147035,Negotiable,600,1,1,NA,0,5-10 years old,1.7,Semi,NA,1,7,None,NA,Corporation,8800
18.96833668,72.84347114,Negotiable,600,1,2,Marble/Granite,1,>10 years old,0.8,Full,NA,3,4,Bike and Car,NA,Corporation,15500
19.13059,72.83785714,Negotiable,270,1,1,Vitrified Tiles,0,5-10 years old,5.6,Unfurnished,West,7,7,Bike,NA,Both,6500
19.20052532,72.87153371,Negotiable,1020,2,2,Vitrified Tiles,0,5-10 years old,7.8,Semi,North-East,4,21,Bike,NA,Both,18500
19.10570372,72.89835067,Negotiable,1430,3,2,Vitrified Tiles,1,5-10 years old,5.2,Semi,East,12,21,Bike and Car,NA,Both,31500
19.138689,72.89684994,Non-negotiable,120,1,1,Cement,0,>10 years old,0,Full,East,0,0,None,None,Corporation,1400
19.17544883,72.87322689,Non-negotiable,1400,3,3,Vitrified Tiles,0,3-5 years old,2.8,Full,South,6,8,Bike and Car,NA,Both,22500
19.141226,72.835773,Non-negotiable,1990,4,4,Marble/Granite,1,5-10 years old,6,Full,North-East,17,25,Bike and Car,Full,Corporation,34500
19.1562138,72.8444643,Negotiable,960,2,2,Vitrified Tiles,0,5-10 years old,2.1,Unfurnished,East,9,14,Car,NA,Corporation,16500
19.2231421,72.8611899,Negotiable,1200,2,2,Marble/Granite,4,5-10 years old,5.4,Full,East,7,14,Bike and Car,NA,Both,22e3
19.08128357,72.83573151,Negotiable,727,2,2,Vitrified Tiles,2,>10 years old,2.8,Unfurnished,North,1,7,Bike and Car,Partial,Corporation,24800
19.05634677,72.8389007,Negotiable,325,1,2,Mosaic,1,>10 years old,1.8,Unfurnished,North-East,2,3,Bike and Car,None,Both,12500
19.25968088,72.86315306,Negotiable,750,1,1,Marble/Granite,1,>10 years old,3.6,Semi,East,6,6,Bike and Car,NA,Corporation,8e3
19.17696001,72.96072922,Non-negotiable,990,2,2,Vitrified Tiles,0,Newly Constructed,0,Unfurnished,West,31,36,Bike and Car,NA,Corporation,16e3
19.1791019,72.872271,Negotiable,1350,3,3,Vitrified Tiles,0,5-10 years old,6.3,Semi,East,23,23,Bike and Car,Full,Corporation,21500
19.17546817,72.95821551,Negotiable,550,1,1,Marble/Granite,1,>10 years old,2.7,Semi,NA,2,3,Bike and Car,NA,Both,13500
19.06473209,72.87988316,Negotiable,540,1,1,Vitrified Tiles,1,>10 years old,3.5,Unfurnished,North,5,7,Bike,NA,Corporation,9500
19.07462671,72.9117987,Negotiable,850,2,2,NA,0,5-10 years old,6.5,Unfurnished,North-East,15,15,Car,NA,Corporation,32500
19.03950611,72.89540155,Negotiable,570,1,1,Vitrified Tiles,2,>10 years old,2.7,Unfurnished,North-West,1,4,None,NA,NA,1e4
19.1446969,72.8285301,Negotiable,1800,3,3,Marble/Granite,0,>10 years old,5,Full,West,4,21,Bike and Car,Full,Corporation,47500
19.2179068,72.8470855,Negotiable,800,2,2,Vitrified Tiles,1,>10 years old,2.1,Full,West,3,4,Bike and Car,Full,Both,16900
19.20188632,72.84199223,Negotiable,400,1,1,Cement,1,>10 years old,3.8,Full,East,1,7,None,Full,Corporation,7e3
19.0725652,72.83250809,Negotiable,1400,3,3,Vitrified Tiles,1,>10 years old,7.1,Semi,North-West,5,5,Bike and Car,NA,Both,8e4
19.00413503,72.84690155,Negotiable,1174,2,2,Vitrified Tiles,0,Newly Constructed,8.5,Unfurnished,East,18,21,Bike and Car,NA,Corporation,33e3
19.1062577,72.8603199,Negotiable,385,1,1,Vitrified Tiles,0,>10 years old,3.1,Unfurnished,East,3,4,None,NA,Corporation,10100
19.0216449,72.8364776,Negotiable,230,1,1,Marble/Granite,1,>10 years old,2.2,Unfurnished,North,0,4,None,NA,Corporation,7e3
19.182102,72.8573866,Negotiable,880,2,2,Vitrified Tiles,1,5-10 years old,3.4,Unfurnished,NA,2,9,Bike and Car,None,Corporation,16e3
19.06746326,72.89557342,Negotiable,1113,2,2,Marble/Granite,0,Newly Constructed,1.8,Unfurnished,NA,16,16,Bike,Full,Corporation,16700
18.99234584,72.83725885,Non-negotiable,350,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,North,1,2,Bike,NA,Both,8500
19.0363885,72.83918232,Non-negotiable,500,1,1,Vitrified Tiles,0,>10 years old,2,Unfurnished,NA,3,4,Bike and Car,NA,Corporation,11e3
19.1522274,72.84477997,Negotiable,1400,2,2,Vitrified Tiles,2,Under Construction,0,Unfurnished,East,23,36,Bike and Car,NA,Corporation,26e3
19.0507539,72.9056135,Negotiable,1050,2,2,Marble/Granite,0,5-10 years old,5,Unfurnished,North-West,4,16,None,NA,Both,26500
19.177146,72.873616,Negotiable,960,2,3,Marble/Granite,3,5-10 years old,4.2,Unfurnished,West,3,7,Bike,Full,Corporation,14500
19.14662422,72.85706514,Negotiable,810,1,1,Vitrified Tiles,1,>10 years old,1.9,Unfurnished,NA,6,7,Bike and Car,NA,Corporation,13500
19.0796375,72.9070116,Negotiable,1150,2,2,Vitrified Tiles,2,Under Construction,2.6,Unfurnished,NA,5,18,Bike and Car,Full,Both,19e3
18.95527089,72.82529633,Negotiable,550,1,1,Mosaic,1,>10 years old,0.7,Semi,South-West,2,3,None,NA,Corporation,12e3
19.2224818,72.8405641,Negotiable,1400,3,3,Vitrified Tiles,7,>10 years old,4.3,Full,East,9,18,Bike and Car,Partial,Corporation,37500
18.9475219,72.83351929,Non-negotiable,550,2,2,Vitrified Tiles,0,>10 years old,0,Semi,NA,3,5,Bike and Car,NA,Corporation,15e3
19.2105315,72.8651305,Negotiable,650,2,2,Vitrified Tiles,0,>10 years old,3.8,Full,North,6,6,Bike and Car,NA,Both,12e3
19.2085249,72.8323329,Negotiable,1260,2,2,Vitrified Tiles,4,5-10 years old,5.2,Full,North-East,6,22,Bike and Car,NA,Corporation,2e4
19.2331389,72.8258562,Negotiable,700,2,2,Mosaic,0,>10 years old,3.1,Unfurnished,North,1,7,None,None,Both,11e3
19.21321993,72.87680825,Negotiable,660,2,1,Mosaic,0,>10 years old,3.3,Unfurnished,South,7,7,Car,NA,Corporation,12e3
19.11909666,72.88108139,Non-negotiable,350,1,1,Vitrified Tiles,0,>10 years old,5.7,Unfurnished,East,3,4,None,NA,Both,7e3
19.08076746,72.85467493,Negotiable,650,2,1,Vitrified Tiles,0,>10 years old,1.5,Semi,South,4,4,Bike and Car,NA,Corporation,15e3
19.04000807,72.86537074,Negotiable,550,2,2,Marble/Granite,0,5-10 years old,2.7,Semi,East,5,6,Bike and Car,NA,Corporation,2e4
18.96150763,72.82153819,Negotiable,1200,2,1,Vitrified Tiles,0,>10 years old,1.2,Unfurnished,North,3,4,Bike and Car,NA,Both,22500
19.2276044,72.8575962,Non-negotiable,750,1,2,Marble/Granite,0,>10 years old,0.5,Unfurnished,East,2,3,Bike and Car,NA,Both,11e3
19.14107544,72.84367792,Negotiable,300,1,1,Vitrified Tiles,1,>10 years old,2.3,Unfurnished,East,3,4,None,NA,Both,5e3
19.00249355,72.81616407,Non-negotiable,225,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,South,0,0,Bike,NA,Both,5e3
19.13508975,72.8241292,Non-negotiable,1400,3,3,Vitrified Tiles,0,5-10 years old,5,Semi,North-West,4,9,Bike and Car,NA,Both,35e3
19.09964732,72.91637203,Non-negotiable,700,2,2,Marble/Granite,1,>10 years old,4.3,Unfurnished,South,13,13,Bike and Car,NA,Both,1e4
19.14858195,72.931727,Negotiable,350,1,1,Vitrified Tiles,0,5-10 years old,4.3,Semi,North,5,7,Bike,NA,Both,4600
19.17349204,72.84038959,Non-negotiable,1045,2,2,Vitrified Tiles,1,5-10 years old,14.4,Semi,East,3,15,Bike and Car,NA,Both,25e3
19.12064132,72.92591687,Negotiable,500,1,1,Cement,0,>10 years old,0,Unfurnished,South,0,0,None,NA,Both,1200
19.1306635,72.93227091,Negotiable,412,1,1,Vitrified Tiles,1,>10 years old,9.1,Semi,South-East,2,10,Bike,NA,Corporation,9200
19.2553187,72.8556891,Negotiable,445,1,1,Vitrified Tiles,2,>10 years old,2.7,Unfurnished,South,3,4,Bike and Car,NA,Corporation,7800
19.2072443,72.83487474,Non-negotiable,500,1,1,Vitrified Tiles,1,>10 years old,2.2,Semi,East,1,3,Bike,NA,Corporation,9500
19.198787630000002,72.84201464,Negotiable,565,1,1,Vitrified Tiles,0,>10 years old,2.1,Semi,NA,3,3,Bike and Car,Full,Corporation,12500
19.25379971,72.85022512,Negotiable,1260,4,3,Vitrified Tiles,0,>10 years old,2.9,Semi,South,3,6,Bike and Car,NA,Both,22e3
19.17749387,72.83846161,Non-negotiable,350,1,1,Vitrified Tiles,0,Newly Constructed,0.6,Unfurnished,NA,0,0,Bike,NA,Both,4e3
19.07501561,72.90436344,Negotiable,680,2,2,Vitrified Tiles,0,>10 years old,1.5,Semi,NA,1,3,Bike and Car,None,Corporation,21e3
19.21195856,72.86803642,Negotiable,915,2,2,Marble/Granite,0,>10 years old,5.1,Semi,East,6,14,Car,NA,Corporation,17e3
19.114385,72.887616,Negotiable,930,2,2,Marble/Granite,0,5-10 years old,3.9,Semi,East,7,8,Bike and Car,Full,Corporation,16e3
19.18293762,72.83740997,Negotiable,1050,2,2,Marble/Granite,1,5-10 years old,3.8,Unfurnished,NA,1,14,Bike and Car,NA,Corporation,16500
19.1781307,72.95863803,Negotiable,987,2,1,Vitrified Tiles,0,5-10 years old,4.6,Semi,East,22,30,Bike and Car,NA,Both,18500
19.05678732,72.89560653,Negotiable,5e3,4,4,Marble/Granite,3,>10 years old,0.5,Unfurnished,South,0,2,Bike and Car,NA,Both,65e3
19.05661492,72.8955958,Negotiable,5e3,4,4,Marble/Granite,3,>10 years old,0.5,Unfurnished,South,0,2,Bike and Car,NA,Both,65e3
19.00771087,72.8350165,Negotiable,510,1,1,Vitrified Tiles,0,3-5 years old,6,Full,North-West,13,21,Bike and Car,Full,Both,15500
19.08571317,72.88573621,Negotiable,180,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,East,0,3,Bike and Car,NA,Corporation,2e3
19.11230182,72.92997382,Negotiable,578,2,2,Marble/Granite,4,Under Construction,0,Unfurnished,North-East,14,21,Bike and Car,NA,Corporation,12e3
19.25235367,72.85125732,Non-negotiable,1135,2,2,Vitrified Tiles,2,Newly Constructed,0,Unfurnished,West,19,22,Bike and Car,NA,Corporation,2e4
19.11455094,72.91763868,Negotiable,600,4,2,Vitrified Tiles,1,>10 years old,0.3,Unfurnished,NA,0,1,Bike,None,Corporation,4500
19.17980637,72.93992861,Negotiable,1200,3,3,Vitrified Tiles,1,>10 years old,2.5,Semi,South-East,1,7,Bike,Full,Both,24e3
19.1763371,72.9534164,Negotiable,625,1,1,Vitrified Tiles,1,>10 years old,3,Semi,East,9,10,Bike and Car,Partial,Corporation,10500
19.07817063,72.86419931,Negotiable,525,1,1,Vitrified Tiles,2,3-5 years old,3.4,Unfurnished,South,5,7,Bike and Car,NA,Corporation,12e3
19.04832935,72.82604996,Negotiable,400,1,1,Vitrified Tiles,1,>10 years old,2.5,Unfurnished,NA,0,4,Bike and Car,NA,Corporation,15e3
18.91360956,72.82167491,Negotiable,1400,2,2,Vitrified Tiles,0,5-10 years old,1.4,Semi,North,6,8,Bike and Car,Full,Both,6e4
18.96213893,72.82121623,Negotiable,1050,2,3,Mosaic,1,>10 years old,1.9,Semi,North,3,7,Bike and Car,Partial,Corporation,27500
19.0356086,72.8425394,Negotiable,1128,3,2,Mosaic,2,>10 years old,1.3,Semi,North,3,4,Bike,Full,Both,25e3
18.9627812,72.83363911,Negotiable,1050,3,2,Marble/Granite,1,>10 years old,0.7,Unfurnished,South,1,4,Bike and Car,NA,Corporation,4e4
19.17517856,72.87313301,Negotiable,1100,2,2,Marble/Granite,0,5-10 years old,5.9,Semi,NA,8,18,Car,NA,Corporation,22e3
19.04132943,72.86071654,Non-negotiable,2500,3,2,NA,1,>10 years old,0.1,Semi,North,0,2,None,NA,Corporation,4e4
19.19748693,72.82006645,Negotiable,1010,2,2,Marble/Granite,3,>10 years old,2.7,Semi,West,2,3,Car,NA,Corporation,12e3
19.21726389,72.84776572,Non-negotiable,360,1,1,Cement,0,>10 years old,3.6,Unfurnished,East,1,4,Bike and Car,NA,Corporation,8500
19.2138579,72.83307,Negotiable,830,2,2,Vitrified Tiles,3,>10 years old,2.4,Full,South,7,8,Car,NA,Corporation,15e3
19.1284455,72.8688813,Negotiable,300,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,South,0,1,None,NA,Corporation,3800
19.08893304,72.90406143,Negotiable,300,1,1,Vitrified Tiles,1,>10 years old,3.3,Semi,East,6,6,Bike and Car,Full,Corporation,8500
19.07119909,72.88315761,Negotiable,330,1,1,Vitrified Tiles,0,5-10 years old,4.8,Unfurnished,East,4,4,Bike and Car,NA,Corporation,6800
19.01629767,72.82431066,Negotiable,910,2,2,Wooden,0,5-10 years old,7.4,Semi,North-East,1,5,Bike and Car,Full,Both,4e4
19.07034072,72.83828158,Negotiable,850,2,2,Vitrified Tiles,1,>10 years old,0.2,Semi,East,1,3,None,NA,Corporation,27500
19.2480474,72.87128574,Negotiable,1300,2,3,Vitrified Tiles,1,>10 years old,3.1,Full,East,7,7,Bike and Car,NA,Corporation,16e3
19.1683913,72.841683,Negotiable,1250,3,3,Vitrified Tiles,4,5-10 years old,6.4,Unfurnished,North,14,27,Bike and Car,NA,Corporation,17e3
18.98509332,72.8395366,Negotiable,200,1,1,Vitrified Tiles,0,>10 years old,1,Semi,NA,1,5,Bike,None,Both,5800
19.20626729,72.87467527,Negotiable,1800,3,4,Vitrified Tiles,0,>10 years old,3.3,Full,South-East,27,27,Car,NA,Both,42500
19.12083843,72.84569339,Non-negotiable,500,1,2,Vitrified Tiles,0,Newly Constructed,3,Unfurnished,North,4,7,Bike and Car,NA,Both,17500
19.090925,72.9172742,Negotiable,620,1,2,Vitrified Tiles,2,3-5 years old,3.2,Semi,South,8,14,Bike and Car,Full,Corporation,12e3
19.10222736,72.84258349,Negotiable,450,1,1,Cement,1,>10 years old,4.4,Semi,West,2,7,Car,Full,Corporation,12500
19.23937286,72.84999843,Negotiable,1240,3,3,Vitrified Tiles,2,>10 years old,3.2,Full,South-West,1,8,Car,NA,Corporation,25e3
19.17912387,72.85115349,Negotiable,1400,3,3,Vitrified Tiles,5,5-10 years old,4,Semi,East,1,22,Bike and Car,Partial,Corporation,26e3
19.12377611,72.92657387,Negotiable,650,1,1,Vitrified Tiles,1,>10 years old,3.8,Semi,East,12,12,Bike and Car,NA,Corporation,11e3
19.10829737,72.85858475,Negotiable,200,1,1,Vitrified Tiles,0,>10 years old,0,Unfurnished,NA,0,1,None,NA,Corporation,5500
19.2020486,72.8434535,Negotiable,425,1,2,Vitrified Tiles,1,Newly Constructed,4.7,Unfurnished,East,6,11,None,NA,Both,8800
18.99411662,72.832795,Negotiable,180,1,1,Marble/Granite,1,>10 years old,0,Semi,NA,5,5,None,Full,Corporation,5600
19.0407472,72.8690404,Negotiable,652,1,1,Vitrified Tiles,0,>10 years old,4,Unfurnished,West,3,7,Bike and Car,Partial,Corporation,12e3
19.17716577,72.88018638,Non-negotiable,500,1,1,NA,0,>10 years old,7,Semi,NA,7,7,Bike and Car,NA,Both,8500
19.24188668,72.8554669,Non-negotiable,1150,3,4,Vitrified Tiles,2,5-10 years old,3.2,Full,North,2,7,Bike and Car,Full,Corporation,17500
19.11306334,72.84415727,Non-negotiable,1222,3,3,Vitrified Tiles,0,>10 years old,4.1,Semi,East,2,4,Bike and Car,None,Corporation,42500
19.12917362,72.84659475,Negotiable,505,1,1,Marble/Granite,0,Under Construction,3,Semi,NA,5,6,Bike and Car,NA,Corporation,13e3
19.1261603,72.8596106,Negotiable,1e3,2,2,Vitrified Tiles,1,>10 years old,1.6,Semi,East,4,10,Bike and Car,NA,Corporation,17200
19.23963123,72.85749373,Negotiable,1200,3,4,Vitrified Tiles,0,>10 years old,2.5,Semi,North,6,7,Bike and Car,NA,Both,23e3
18.9762873,72.8257228,Negotiable,1850,3,3,Vitrified Tiles,0,Newly Constructed,0,Unfurnished,North-East,18,22,Bike and Car,NA,Both,6e4
19.1551485,72.8678551,Negotiable,764,2,2,Vitrified Tiles,1,>10 years old,4.6,Semi,North-East,5,8,Bike and Car,None,Both,7200
19.02804413,72.85563247,Negotiable,312,1,1,Vitrified Tiles,0,Newly Constructed,3.2,Semi,East,4,7,Bike and Car,NA,Both,13e3
19.1632358,72.83990466,Negotiable,225,1,1,Vitrified Tiles,0,5-10 years old,2.2,Semi,East,6,7,Bike,Full,Borewell,3200
19.15338217,72.83296984,Negotiable,1795,3,3,Marble/Granite,0,3-5 years old,5,Semi,West,3,12,Bike and Car,None,Both,32500
19.1729877,72.83502481,Non-negotiable,1299,3,3,Marble/Granite,2,5-10 years old,6.5,Semi,North-East,1,7,Bike and Car,NA,Both,3e4
19.21958536,72.83058755,Negotiable,700,2,2,Marble/Granite,2,>10 years old,3.6,Semi,North,5,7,Bike and Car,NA,Both,12500
19.1705593,72.9321565,Negotiable,515,1,1,Vitrified Tiles,0,>10 years old,5.2,Semi,North,7,7,Bike and Car,NA,Corporation,9900
19.1111062,72.8980781,Negotiable,700,2,2,Vitrified Tiles,1,1-3 years old,7.1,Unfurnished,NA,9,15,Car,NA,Corporation,21e3
19.10799,72.9016282,Negotiable,900,2,2,Vitrified Tiles,3,5-10 years old,5.6,Full,East,2,7,Car,NA,Corporation,2e4
19.1962915,72.8704859,Negotiable,575,1,2,Vitrified Tiles,0,>10 years old,0,Unfurnished,North,6,7,Bike and Car,NA,Borewell,9500
19.2147575,72.874117,Negotiable,865,2,2,NA,0,>10 years old,3.5,Full,North,2,8,Bike and Car,NA,Both,17500
19.21857011,72.86571344,Negotiable,1020,2,2,Vitrified Tiles,3,5-10 years old,0,Unfurnished,East,10,12,Bike and Car,NA,Corporation,14500
19.01688833,72.81723287,Negotiable,220,1,1,Cement,1,>10 years old,0,Semi,North,1,3,Bike,None,Corporation,5e3
19.1423828,72.839853,Negotiable,450,1,1,Vitrified Tiles,1,>10 years old,3.8,Semi,East,1,7,Bike and Car,NA,Both,8500
19.1770114,72.83759031,Negotiable,380,1,1,Vitrified Tiles,0,>10 years old,5.3,Unfurnished,NA,3,7,Bike and Car,NA,Corporation,9e3
19.2534436,72.84958364,Negotiable,216,1,1,NA,0,>10 years old,9.3,Semi,North-West,5,7,Bike and Car,Full,Both,6e3
19.11819537,72.8932358,Non-negotiable,700,1,2,Marble/Granite,0,>10 years old,5,Semi,South,3,11,Bike,NA,Corporation,15e3
19.1722301,72.8815342,Negotiable,860,2,3,Vitrified Tiles,0,>10 years old,3.5,Full,South,1,7,Bike and Car,None,Both,11500
19.08736129,72.89794544,Negotiable,600,1,1,Vitrified Tiles,0,>10 years old,2.7,Semi,NA,2,4,Bike and Car,NA,Corporation,9500
19.137797,72.8602391,Negotiable,550,1,1,Vitrified Tiles,0,>10 years old,1.8,Unfurnished,North,6,7,Bike,NA,Corporation,8100
18.97195453,72.80985336,Non-negotiable,815,3,4,Marble/Granite,3,>10 years old,8.6,Full,NA,3,6,Bike and Car,NA,Corporation,14e4
19.16585836,72.84503811,Negotiable,630,1,2,Cement,0,5-10 years old,3.2,Semi,East,3,6,None,Full,Both,9e3
19.0697985,72.8813226,Non-negotiable,351,1,1,Mosaic,2,>10 years old,1,Semi,East,1,7,Car,Full,Corporation,6800
19.2073826,72.83594438,Negotiable,475,1,2,Vitrified Tiles,0,>10 years old,5.3,Full,East,4,7,Bike and Car,NA,Corporation,10800
18.97719394,72.80721649,Negotiable,650,2,2,Vitrified Tiles,0,>10 years old,3.1,Semi,North,4,5,Bike,NA,Corporation,25e3
